Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6IgxhieemJHtjxhCVgZdMA,01861Hi28PdrPUOZwFaMcJ,Quiet,Quiet,rhyu,22/3/2024,200000,41,spotify:user:bandwagonapp,2024-03-22T03:15:16Z,bedroom r&b,0.305,0.321,2,-9.268,1,0.032,0.719,0,0.0878,0.218,93.44,3
1FTrMwUgHkX1ERAUbRxzS3,44DkJ4VKIXuLWfpyL9Tbps,Telepathy,Telepathy,Joel See,22/3/2024,188326,11,spotify:user:bandwagonapp,2024-03-22T03:15:16Z,,0.712,0.555,4,-7.196,0,0.114,0.136,0.54,0.0645,0.142,129.966,4
0upLFi8zhSmyQuLDPvmDqO,0oLvq0E0XQT55lYZprrobg,i can't hate u,i can't hate u,Yongkytown,20/3/2024,168750,16,spotify:user:bandwagonapp,2024-03-22T03:15:16Z,,0.636,0.664,4,-5.241,0,0.0355,0.138,0.0000447,0.0977,0.226,95.986,4
5U4E0sohyHBKmqPxOYBwue,0G93dqirCSNtPadCSv4NRU,Time Is All We Have,Motion & Bloom,Amberhill,22/3/2024,264482,15,spotify:user:bandwagonapp,2024-03-22T03:15:16Z,,0.544,0.419,2,-7.146,1,0.0329,0.325,0.0283,0.216,0.199,112.119,3
3b6lqRDZnqWPJU2Zh0Fkql,3ygc1oTHrBtSgs8vDvx1Oo,SHAMELESS,SHAMELESS,AE$OP CA$H,21/3/2024,166282,10,spotify:user:bandwagonapp,2024-03-22T03:15:16Z,"singaporean hip hop,singaporean pop",0.586,0.599,1,-7.381,0,0.0603,0.00682,0.000882,0.135,0.596,76.009,4
7d5qRdrOveXd9MsEkyMpuV,4VXfwnB0P19PoJq9gRYcLS,Road Rage,Road Rage,Krysta Joy,15/3/2024,182500,15,spotify:user:bandwagonapp,2024-03-15T03:43:32Z,singaporean singer-songwriter,0.435,0.58,2,-6.998,1,0.0448,0.367,0.00000106,0.46,0.586,73.622,4
11W5sINlIku4WCBgnEgl3X,"6RwVCUG6anzF4HiiIKMFWV,3Wiuqy7xJpr0L7eL8HjcdY",Ghaibmu II,Ghaibmu II,"Imran Ajmain,ITSDATBOYINBLVCK",15/3/2024,185142,28,spotify:user:bandwagonapp,2024-03-15T03:43:32Z,malaysian pop,0.633,0.631,10,-5.902,0,0.0479,0.0376,0,0.152,0.323,140.074,4
7D449LRlJ4wiWMne7SmgYf,330A2O2MYF4bWFjwM5PJ4z,Pushing Me Away,Pushing Me Away,Rangga Jones,15/3/2024,189032,32,spotify:user:bandwagonapp,2024-03-15T03:43:32Z,"bedroom r&b,singaporean pop",0.556,0.733,6,-9.923,1,0.07,0.38,0.0127,0.112,0.415,185.914,4
16dEsck7g3sl9GBgjNi9lj,"1iuvFwzMREPmNlzoX1h8gx,2AXIg0cc8pzzVcNnE3sSI6",All Night Long (feat. 唐仲彣),All Night Long (feat. 唐仲彣),"J.M3,唐仲彣",15/3/2024,149686,37,spotify:user:bandwagonapp,2024-03-15T03:43:32Z,taiwan hip hop,0.789,0.739,8,-4.997,0,0.0601,0.287,0,0.0924,0.662,99.964,4
5kIFISvEMsYUjexV8WyDYF,6xx5onyQzBbqxee5Ogqouv,eclipse,GRADIENT (Deluxe),Josh Makazo,15/3/2024,170864,56,spotify:user:bandwagonapp,2024-03-15T03:43:32Z,dark r&b,0.403,0.409,0,-8.65,0,0.0305,0.463,0.00000386,0.201,0.101,132.782,4
2YCMNYDyV35VaHnKz7Ip2D,3EPASK2OUUcDo6RgfnroTK,ROUNDABOUT,ROUNDABOUT,ICEBOX,15/3/2024,176516,23,spotify:user:bandwagonapp,2024-03-15T03:43:32Z,,0.577,0.698,8,-7.389,1,0.05,0.0848,0.0712,0.184,0.738,155.077,4
1L9N5mwGfvcuyEon9JYdwY,4c3qTot194QRzZbjM3Q8ov,In The Sun,All In,Islandeer,15/3/2024,203244,1,spotify:user:bandwagonapp,2024-03-15T08:06:01Z,singaporean indie,0.698,0.587,1,-8.477,0,0.0293,0.0816,0.0492,0.162,0.464,110.969,4
6mggEoNAKpK9KjHi8uTseA,7L98ngCpo0DMZDBeJXQB3h,alegría,alegría,JOYY,8/3/2024,214337,3,spotify:user:bandwagonapp,2024-03-08T03:40:50Z,,0.272,0.925,11,-4.567,0,0.144,0.357,0.482,0.459,0.231,100.242,4
6B3zubmkzsyaFJ9UjvCzzf,5tBUXHMbwrbqysU0oTUP1P,浮雲,浮雲,Quis,8/3/2024,252631,32,spotify:user:bandwagonapp,2024-03-08T03:40:50Z,,0.482,0.587,0,-5.271,1,0.03,0.495,0.000208,0.103,0.238,76.177,4
19jsQHPmNaJwp4dN4yZET2,1mvjo1U4RVEab0pQRbyr0x,don't you know,don't you know,rae,8/3/2024,154119,19,spotify:user:bandwagonapp,2024-03-08T03:40:50Z,,0.628,0.476,1,-8.082,1,0.0334,0.759,0.0000106,0.111,0.303,82.052,4
55l0NVQeCkygpxNjIj7X4B,"6ZIgt7yQuYVxpBpTdHxOQn,5SHYzihs8WKAP0qxcCgtDl",Gyatt,Gyatt,"BEL,Akeem Jahat",8/3/2024,157914,17,spotify:user:bandwagonapp,2024-03-08T03:40:50Z,"malay rap,malaysian hip hop",0.398,0.876,0,-6.551,1,0.469,0.00828,0,0.874,0.801,86.357,4
5UQqUdbtk4DRz5oOImx14z,6nSeeZSMwiD5fk8FJoNZW4,One Way Groove - Remastered,One Way Groove (Remastered),Man N' Machine,3/3/2024,267633,0,spotify:user:bandwagonapp,2024-03-08T03:40:50Z,,0.633,0.667,7,-16.566,0,0.0532,0.522,0.88,0.111,0.292,130.008,4
34szBRNf6tHsGjqOc9KTlr,"5KjUkPlIXtjV40DDBModDg,3XnrnI3zZspxWgEtRw34YG,3gqWRqsc8zMmNTbeNbOVAb,3dhw3t8QR0eTShRrB1FDaM,1f6N8jV8uXpdnTCEt6Y8H6",Cypher,Cypher,"TheBurningFlower,RK915,Y-Lone,Candida||:X,JustJaewin",8/3/2024,197333,3,spotify:user:bandwagonapp,2024-03-08T03:40:50Z,,0.774,0.458,2,-13.837,0,0.153,0.455,0.000255,0.114,0.612,90.011,4
5rDVenhWv5PZnVtLGpuyUG,6MPxSpygdpS6heZntWsnsD,All You Really Need (Is Love),All You Really Need (Is Love),shazza,1/3/2024,194072,33,spotify:user:bandwagonapp,2024-03-01T03:26:34Z,,0.661,0.52,6,-6.082,1,0.0524,0.395,0,0.145,0.576,92.061,4
32bkdxME3FzJAxeDOTG8Sg,55xVPquXFuGsZjvx4i68GZ,Say Ooh,Say Ooh,Keyana,1/3/2024,252916,27,spotify:user:bandwagonapp,2024-03-01T03:26:34Z,singaporean pop,0.369,0.484,11,-11.149,1,0.0634,0.43,0.0175,0.27,0.118,119.262,4
12GKiRkLkrsITNZfxEHoxF,1k0wAlKAGHhKN6W3QeC52J,Thunder & Lightning,I'm Just Being Human,Danesh Leonadi,1/3/2024,250421,20,spotify:user:bandwagonapp,2024-03-01T03:26:34Z,,0.616,0.573,7,-8.624,1,0.0402,0.148,0.00116,0.0821,0.233,120.026,4
0asqqiUE6xJu038O4a1m2S,6pfmrPAgSkSRCZXAkbkGyb,Back The Way We Came,Back The Way We Came,Coming Up Roses,1/3/2024,221734,17,spotify:user:bandwagonapp,2024-03-01T03:26:34Z,singaporean indie,0.545,0.75,1,-5.958,1,0.0324,0.00885,0.000075,0.106,0.418,139.979,4
76ulxwXWQfnjpgd5jQDoNI,1MPSyVOJbRJmJsc4SsRNhI,You Make Love Easy,You Make Love Easy,Aaron Bunac,29/2/2024,227573,7,spotify:user:bandwagonapp,2024-03-01T03:26:34Z,,0.675,0.892,2,-5.113,1,0.0568,0.0147,0.0000991,0.2,0.723,114.96,4
0FHr7DLjYwOJQl9GtehDAG,2IwDA7bw4B7d2HowP0nhLK,Hot Love,Hot Love,Aaron Xiang Hua,1/3/2024,208448,12,spotify:user:bandwagonapp,2024-03-01T03:26:34Z,,0.657,0.629,10,-9.474,1,0.0806,0.44,0.0000132,0.137,0.513,169.988,4
4mjWTBR4OsQwO3aow5ysrF,6fzB3myUVKUDnUriIReh26,OKIE,OKIE,Sio Lubis,1/3/2024,138666,13,spotify:user:bandwagonapp,2024-03-01T03:26:34Z,,0.779,0.696,7,-7.044,1,0.206,0.152,0,0.244,0.701,90.062,4
7N2W9B0scNbaKtLO2gEQnx,0nrykdtTQqFaCLYPPZOzG7,Pertama,Pertama,Bani Rae,1/3/2024,161454,2,spotify:user:bandwagonapp,2024-03-01T03:26:34Z,,0.944,0.476,7,-9.517,0,0.207,0.181,0.00000596,0.0641,0.556,109.978,4
5s7Eot9Dw9OLnwMJ423Fb9,"4JkXnSy59gKobKKctXZSfp,36rxAiPcs1zJ9yJ0K09yYd,17ZqCETw0Yap0a7drrs2JA",十字路口,十字路口,"meiqi,ok,Alvin (艾文)",1/3/2024,196261,1,spotify:user:bandwagonapp,2024-03-01T03:34:25Z,,0.803,0.62,0,-7.099,1,0.0374,0.866,0.0000495,0.379,0.512,107.046,4
2jsbE3rYt2j2PGs3paJDLx,"7KN4629wMCkGiMNIxvMyaj,2HXfSr5CfTPZbcqS2gyGYm",Too Dope,Too Dope,"Strange Alias,Yung Raja",1/3/2024,133161,23,spotify:user:bandwagonapp,2024-03-01T03:26:34Z,singaporean hip hop,0.839,0.614,9,-7.974,0,0.114,0.0088,0.191,0.109,0.681,155.022,4
0bFfMzas8m3L8jXzNUQVVI,6nSeeZSMwiD5fk8FJoNZW4,Minimalism @130 BPM - Remastered,Minimalism @130 BPM (Remastered),Man N' Machine,25/2/2024,370126,0,spotify:user:bandwagonapp,2024-03-01T03:26:34Z,,0.637,0.633,11,-10.859,0,0.0985,0.000448,0.564,0.376,0.215,129.999,4
3OxwHGQM4NLU4lriub59o4,4LtASP6NjE1xw9Zpw75EOH,FMOL,FMOL,Alex Asha'ari,1/3/2024,173291,0,spotify:user:bandwagonapp,2024-03-01T03:29:28Z,singaporean pop,0.522,0.722,0,-6.983,1,0.0467,0.00599,0,0.153,0.909,76.994,4
4xRGMhLLn6aPLXdOplg2eh,5euTSdDookRvAEl8yOXhHh,Star Girl,Star Girl,Fariz Jabba,23/2/2024,103880,29,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,"malay rap,singaporean hip hop",0.652,0.452,7,-9.688,1,0.0466,0.162,0.0000826,0.241,0.327,133.888,4
6bGkjhsJLQsza4lCCqG3pj,65ZzuNL3HmtwhF9akIKXuJ,Die For You,Die For You,YAØ,23/2/2024,178536,33,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,singaporean pop,0.63,0.613,8,-6.15,0,0.0446,0.478,0.0000302,0.118,0.313,82.013,4
5M1OsXPtMfVM6hbrwIiZnr,7zrkFhYAp6dBxsydmJkouN,3 new words,3 new words,lullaboy,23/2/2024,174293,49,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,,0.493,0.344,9,-9.339,1,0.029,0.813,0,0.117,0.369,127.527,4
6OB5epZ03blLj6NKNx8Qij,"5IIP34JBy1d8kBYlAGnRaW,41DKMtAnhVo7aDeluAHDJg",Creature - MYRNE Remix,Creature (MYRNE Remix),"Linying,MYRNE",23/2/2024,416000,13,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,"singaporean pop,singaporean singer-songwriter,future bass,gaming edm,melodic dubstep,pop edm,singaporean electronic,vapor twitch",0.617,0.897,9,-8.593,1,0.087,0.0426,0.493,0.0555,0.36,119.986,4
1TEQ475VPj9HeXRLYG8Aio,4Q2XtNhjSHHeEC1q4QbM5z,Love You Now,Love You Now,WHYLUCAS,23/2/2024,198260,21,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,,0.671,0.559,9,-6.546,1,0.039,0.0763,0,0.338,0.591,137.813,4
15HQJ71B98hnwIj83kDhBz,"2qkHfIu5Ks7kpTL9BXkZkp,7zh84sU4kvNPzoqUjFrE9E",Bridges,Bridges,"CERATONE,ALICIA DC",22/2/2024,222000,9,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,,0.369,0.797,5,-4.712,0,0.153,0.0741,0.000773,0.121,0.308,100.175,5
42dN635ODJ8gaBbtXKONAN,4vQImXwkGScLSMJGLdFaXx,what would it take?,what would it take?,Elaine,23/2/2024,250666,9,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,,0.494,0.831,8,-7.251,1,0.0395,0.228,0.000192,0.165,0.717,180.074,4
0w78i5V3bg8SVzEdalg69A,1I6fZDt9lA1IKxyQaLbdL7,mango,mango,Bitty,23/2/2024,173955,10,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,singaporean pop,0.519,0.398,5,-11.132,0,0.0857,0.715,0,0.137,0.482,143.979,4
4Q9GArihbyGgtxRZ9D65Dj,"09O5HSw8RO3aAnWNCADaKS,6GvQJnPSXsAGPLRfoqfTfK",KISS&TELL,KISS&TELL,"Ethan Low,Gen Neo",23/2/2024,191116,43,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,"bedroom r&b,chinese electropop",0.639,0.746,2,-6.416,0,0.0545,0.133,0.00019,0.225,0.583,147.998,4
0jBM4n8YK8OyWEn3jrXKoa,7xSooJrmN6ykTpgTkqymub,Stay True,Stay True,Shirley Ho,20/2/2024,144003,1,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,,0.34,0.516,4,-10.901,0,0.0365,0.0422,0,0.0876,0.12,87.74,4
4yOp22tLHBjgu866eAwJk8,26iQVSr3VdWWAzy7fiN908,Forever and More,Forever and More,Narysal,23/2/2024,188260,29,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,,0.515,0.493,0,-6.126,1,0.151,0.743,0,0.12,0.482,137.904,3
2tmRgNFtKN4hSEQ7PG7kgD,"6dhwyJ9zxV1cstuPoRv06s,2Pa2Q2By2eVE6RT8SfgozN",Waiting On You,Waiting On You,"Jelex,isaacprease",23/2/2024,131624,23,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,aesthetic rap,0.759,0.559,11,-9.795,0,0.0467,0.64,0,0.101,0.659,149.99,4
7LYJ7a4Xw1NhR9VR9jkWAD,20tBfpj1303rEt1XBVcPth,Eunice's Fantasy,Eunice's Fantasy,寒冰Ice,17/2/2024,167200,10,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,,0.609,0.73,0,-10.298,1,0.0725,0.0449,0.000383,0.314,0.607,150.009,4
2UDg7LiH5m2uLOC561LmWY,"2Dpw5rzcRedRcJLH9eyVRc,7kZ5xFtlC9bPMPjWGYBpIu",Is That Just Me?,Is That Just Me?,"sleepy benjamin,DSML",23/2/2024,197727,22,spotify:user:bandwagonapp,2024-02-23T03:34:47Z,,0.707,0.6,5,-5.182,1,0.089,0.0279,0,0.298,0.663,176.097,4
6d3XsaOSwOjGCYGUiZVg07,3ZYC5DuefIg4HuAAU5YBU4,回憶扯著我,回憶扯著我,Calvert Tay,16/2/2024,149647,15,spotify:user:bandwagonapp,2024-02-16T04:11:25Z,,0.535,0.647,6,-6.401,1,0.0902,0.473,0,0.169,0.504,170.007,4
11Eg9oYHdWRCv2KDKAjm8r,35S21JGNjKGy0ueRX9MSSZ,Taking Off,Taking Off,Tyen Rasif,16/2/2024,169002,19,spotify:user:bandwagonapp,2024-02-16T04:11:25Z,,0.676,0.753,5,-5.594,1,0.0503,0.546,0,0.105,0.743,95.954,4
41ebdHkSEAtXHiDEv4FION,31TM5zBknJ7ZInbxnR0rlX,loose ends,loose ends,lewloh,16/2/2024,168546,26,spotify:user:bandwagonapp,2024-02-16T04:11:25Z,"singaporean pop,singaporean singer-songwriter",0.546,0.337,1,-10.616,1,0.0268,0.413,0,0.37,0.569,98.91,4
0b7U8X4OjpeJ3HHK7Cw6DN,"25WvXcmQl42yfbnOlfM3JB,0mI2naVcev6UnXkXKmG4kf",Feel The Same,Feel The Same,"Axel Brizzy,ANNÉ",16/2/2024,172427,39,spotify:user:bandwagonapp,2024-02-16T04:11:25Z,"singaporean hip hop,singaporean pop",0.679,0.539,5,-7.251,0,0.0364,0.62,0,0.138,0.455,102.991,4
4m9HmldJ0OaaBkvSIFeODT,2zDF6PeSxBlLKma4IMAlLu,Enough For Me,Enough For Me,hongjoin,13/2/2024,198400,30,spotify:user:bandwagonapp,2024-02-16T04:11:25Z,,0.646,0.607,2,-9.404,1,0.0388,0.378,0.00521,0.0901,0.697,149.921,4
0TuejZbsWq7vl3lB3Ah0OK,"0rRWud0f3XEpYgiHcIiBSv,5QhdeHwhLaRgYsctDomYqC",Cer Cita,Cer Cita,"Qis Maraj,Rahmat MBA",16/2/2024,124000,9,spotify:user:bandwagonapp,2024-02-16T04:11:25Z,,0.746,0.409,1,-11.631,0,0.047,0.0376,0.00000501,0.111,0.106,141.975,4
1RwKQrzVr2eMMdl3ZppLN4,20tBfpj1303rEt1XBVcPth,BLOOM (字句情话),BLOOM (字句情话),寒冰Ice,10/2/2024,192010,21,spotify:user:bandwagonapp,2024-02-16T04:11:25Z,,0.593,0.639,6,-9.113,0,0.0452,0.527,0.00133,0.105,0.326,124.984,4
4UYkU6dLvb702ketvDqGyb,4PK6Yoxg2Ba8C2KQbysQkM,Phases,Phases,The Analog Girl,14/2/2024,321964,6,spotify:user:bandwagonapp,2024-02-16T04:11:25Z,,0.621,0.618,10,-8.403,0,0.0295,0.149,0.0854,0.0971,0.647,111.986,4
6uXGfDSErvshFwckWfPkOf,6nSeeZSMwiD5fk8FJoNZW4,Declutter,Declutter,Man N' Machine,12/2/2024,189103,2,spotify:user:bandwagonapp,2024-02-16T04:11:25Z,,0.787,0.156,1,-24.504,1,0.118,0.256,0.882,0.284,0.582,132.029,4
3eAVvTLxrlWFugDsBED5nP,1iQWokgeROUSPQ8L39ycdh,crossing border lines in budget airlines,crossing border lines in budget airlines,Ihasamic!,9/2/2024,149222,0,spotify:user:bandwagonapp,2024-02-09T03:34:22Z,,0.549,0.57,7,-9.829,1,0.067,0.511,0,0.613,0.453,93.882,4
7s5xaeT5lfZ5Wxl2Iwmuqm,3DOs7Bsr9x4eJHqv6ViPvR,雙鯉書,雙鯉書 (錄音室版),BY2,9/2/2024,197429,19,spotify:user:bandwagonapp,2024-02-09T03:34:22Z,"mandopop,singaporean mandopop,singaporean pop",0.662,0.552,3,-6.757,1,0.0365,0.731,0,0.173,0.615,160.029,4
39Jdlxd9BSJEy5iQt0ukgN,5zopZiBoumSnc3vhbe66IZ,Same Flame,Same Flame,Micki Jayy,9/2/2024,144122,0,spotify:user:bandwagonapp,2024-02-09T03:34:22Z,singaporean hip hop,0.359,0.604,0,-9.673,0,0.264,0.742,0.00000298,0.102,0.358,93.91,4
09xiz53qcvPDl1j2TqzS80,5QJNmXd5jutNELRRf5Pl8U,twentyfour,i told you we're going home,jupiterkid,2/2/2024,202541,20,spotify:user:bandwagonapp,2024-02-02T05:24:37Z,,0.451,0.287,8,-14.804,1,0.031,0.814,0.00000172,0.121,0.36,141.773,4
67mW5GPTpEMBBS6KInmsYP,"5wtspqsX3OxPu1JTRQTqus,1k262uxFEei0Hjh3Z4WRdd",任性,任性,"Yokez,Lennerd",2/2/2024,173207,17,spotify:user:bandwagonapp,2024-02-02T05:24:37Z,singaporean mandopop,0.733,0.685,2,-5.069,1,0.0373,0.272,0,0.137,0.632,105.99,4
3zOCTPLMXH0fGP3gw5VM5v,3Y7gOnKYWfQlEdgXag0Z6W,discord,discord,Regina Song,2/2/2024,149647,13,spotify:user:bandwagonapp,2024-02-02T05:24:37Z,bedroom r&b,0.53,0.851,6,-8.068,1,0.0649,0.191,0,0.0937,0.811,170.095,4
33gKgm1wt0q1y1bdZOtvYf,26ucxylD3hnQWy1OTLmIRk,Note To Young Self,Notes to Self,Lim Yu-Beng,30/1/2024,231000,3,spotify:user:bandwagonapp,2024-02-02T05:24:37Z,,0.616,0.159,7,-12.13,1,0.0282,0.86,0,0.132,0.182,99.904,4
60B3iJlgBZBSbiw7rP49PS,"6R57JlNKlnNrYaji0vw8xx,0DwdA5ZgTJcIQ2uIhc110D,4jGPdu95icCKVF31CcFKbS",Bread and Better (feat. 姜濤 & Gentle Bones),Bread and Better (feat. 姜濤 & Gentle Bones),"Gareth.T,Keung To,Gentle Bones",31/1/2024,174824,47,spotify:user:bandwagonapp,2024-02-02T05:24:37Z,"hk-pop,hong kong hip hop,cantopop,singaporean pop",0.743,0.743,2,-5.702,1,0.163,0.288,0,0.109,0.481,98.034,4
3fWRiK9I6y6hIvyHmjkgMs,"0SIXZXJCAhNU8sxK0qm7hn,2A4eyyO2Phumjgq4oIkojv",样子 - 电视剧《要久久爱》主题曲-合唱版,样子 (电视剧《要久久爱》主题曲-合唱版),"Stefanie Sun,杨紫",28/1/2024,246597,38,spotify:user:bandwagonapp,2024-02-02T05:24:37Z,"mandopop,singaporean mandopop,singaporean pop,singaporean singer-songwriter",0.282,0.263,10,-11.629,1,0.044,0.824,0,0.0867,0.106,180.084,4
0YQRBF6HthqM2J5qCDUvEZ,4ol2EjDnh4lRaTk3lfFtQb,Fire Burning,Fire Burning,Rahul Advani,31/1/2024,238039,0,spotify:user:bandwagonapp,2024-02-02T05:24:37Z,,0.646,0.695,6,-9.348,0,0.0404,0.0051,0,0.141,0.735,160.18,4
729jCkRelOThH0ASdcoOPZ,0oPhYBtfgfSBX0eDCgkzSw,Wake,Wake,Tides,25/1/2024,261840,4,spotify:user:bandwagonapp,2024-01-26T01:47:18Z,"lion city hardcore,singaporean indie",0.532,0.751,5,-6.907,0,0.0381,0.000382,0.0000532,0.0819,0.352,125.019,4
7GN6brQCfYOqHTYJ16ZL1T,6pfmrPAgSkSRCZXAkbkGyb,Don't Let It Break Your Heart,Don't Let It Break Your Heart,Coming Up Roses,26/1/2024,206826,13,spotify:user:bandwagonapp,2024-01-26T01:47:18Z,singaporean indie,0.447,0.769,6,-3.745,1,0.0315,0.00174,0.00496,0.116,0.191,94.001,4
09CvSW9NKDasNsfYkmbWsN,4ATqdfAOYsKwaVVPEktade,这就是我们的爱,这就是我们的爱,Ben Hum,26/1/2024,258000,24,spotify:user:bandwagonapp,2024-01-26T01:47:18Z,,0.474,0.619,11,-7.739,1,0.0268,0.12,0,0.166,0.362,179.968,4
3mnxZQ1wsHlN0mJIHhimtO,3I4pxD6ShB0V3yiyORZh1J,Letting Go,Letting Go,Daniel Sid,26/1/2024,197120,3,spotify:user:bandwagonapp,2024-01-26T01:47:18Z,singaporean pop,0.588,0.874,4,-8.138,1,0.0494,0.08,0.0000156,0.0975,0.605,144.992,4
2V5t0ihRJ8WQaLfGVlTvoo,"6r79I3nPCiSnS7QD6AtkRf,40NI9ZKB9SZhfBD81Yv7pK",Blossom,Blossom,"Chingay Parade SG,TENGY",26/1/2024,144843,15,spotify:user:bandwagonapp,2024-01-26T01:47:18Z,,0.648,0.715,11,-7.882,0,0.0291,0.0578,0.0000018,0.157,0.575,127.986,4
6HOEo39IBShUcMGw1S32Pc,"4HCmJXK4xVFDKWNIQzkIBn,4WnVvYBKHRliSEu7uGORsG",BIA,BIA,"TASHEY,Tish Errda",26/1/2024,229339,13,spotify:user:bandwagonapp,2024-01-26T01:47:18Z,malay rap,0.334,0.472,2,-9.037,0,0.0768,0.662,0,0.104,0.188,85.35,4
1fLJptaJ38QwMQ9QxeHC1i,6PWJWwEm8BSBFAIAUWlwe4,oink - Series The Accidental Influencer Theme Song,oink,Boon Hui Lu,26/1/2024,209300,15,spotify:user:bandwagonapp,2024-01-26T01:47:18Z,"mandopop,singaporean mandopop,singaporean pop,singaporean singer-songwriter",0.757,0.612,5,-6.813,1,0.0376,0.271,0,0.0443,0.638,129.971,4
0xAxISt4psf2V41goSTL0X,6tyWHsrN1ximnTg5SmQgYr,FEELS GOOD,FEELS GOOD,OmarKENOBI,26/1/2024,145000,6,spotify:user:bandwagonapp,2024-01-26T03:05:04Z,,0.748,0.695,10,-6.06,0,0.0865,0.0607,0.000253,0.0929,0.829,95.964,4
3zC6x07wxGburedGJkkacF,"2lP0iXobpSDobEhi2eI4eP,3M1YtHr7K9yHjawwbJ2DgC",好人坏了 (feat. CED),好人坏了 (feat. CED),"Soph T.,CED",26/1/2024,207857,30,spotify:user:bandwagonapp,2024-01-26T01:47:18Z,"singaporean singer-songwriter,taiwan hip hop",0.705,0.603,5,-5.703,0,0.0656,0.251,0,0.126,0.759,139.893,4
1rxaKaBimLKlh0Fk9LG1jQ,0SIXZXJCAhNU8sxK0qm7hn,最后之后 - 王者荣耀琥珀纪元主题曲,最后之后 (王者荣耀琥珀纪元主题曲),Stefanie Sun,22/1/2024,263904,34,spotify:user:bandwagonapp,2024-01-26T01:47:18Z,"mandopop,singaporean mandopop,singaporean pop,singaporean singer-songwriter",0.199,0.676,4,-7.711,0,0.0527,0.216,0.000126,0.0773,0.167,167.99,4
5O6wDzSwPjWa8XVgpUveHo,11fIKa1fUZ3hGm6nDJbivx,Asian Eyes,Asian Eyes,Kyotoh Gloom,23/1/2024,164628,7,spotify:user:bandwagonapp,2024-01-26T01:47:18Z,,0.686,0.481,10,-9.979,1,0.0329,0.0137,0.0047,0.114,0.0546,121.005,4
4uDrAWobYZ1AHEF6BXeSTu,2XI2CpdL1MtHXIt0rxa7mS,you're the shit,you're the shit,Jean Seizure,26/1/2024,154615,19,spotify:user:bandwagonapp,2024-01-26T01:47:18Z,singaporean singer-songwriter,0.62,0.814,1,-4.343,0,0.085,0.00665,0,0.18,0.659,156.05,4
4Xg2ixb9KEDKZioDOrpH4n,0SIXZXJCAhNU8sxK0qm7hn,样子 - 电视剧《要久久爱》主题曲,样子 (电视剧《要久久爱》主题曲),Stefanie Sun,17/1/2024,246352,48,spotify:user:bandwagonapp,2024-01-19T05:57:21Z,"mandopop,singaporean mandopop,singaporean pop,singaporean singer-songwriter",0.441,0.264,10,-13.262,1,0.0372,0.86,0,0.085,0.115,90.107,4
51k0hDADD5mqWAKgHsTYTC,"3Bd1phrOZJuCev9U0bzdtA,6AtgLd3rwVPep5RSPWRQ1T,31PQANabd071TUYth7bG5n",Let Me Go,Let Me Go,"Ben Nicky,WUKONG,David Rust",18/1/2024,163996,43,spotify:user:bandwagonapp,2024-01-19T05:57:21Z,"hard trance,singaporean electronic,tech trance",0.494,0.825,6,-5.954,0,0.109,0.0194,0.0000539,0.624,0.239,147.739,4
0vXHyEyJDEVGGPssnhmsgn,"6GvQJnPSXsAGPLRfoqfTfK,4hCOz7uKIaWamRdtryWXW1",Unless We Try,Unless We Try,"Gen Neo,Hyperlnk",19/1/2024,169200,38,spotify:user:bandwagonapp,2024-01-19T05:57:21Z,chinese electropop,0.778,0.669,6,-6.621,1,0.0552,0.179,0.00000148,0.103,0.927,100.001,4
2fXJIXFwPZd1ikOWO0s1xC,7CEGCiUDMO8Xr257mqIJl2,All You Had To Do,All You Had To Do,Tay Kewei,19/1/2024,210769,34,spotify:user:bandwagonapp,2024-01-19T05:57:21Z,"singaporean mandopop,singaporean pop,singaporean singer-songwriter",0.329,0.393,6,-8.961,1,0.049,0.836,0,0.0652,0.166,155.652,4
0lcZSetBstXq1Oe1xzt4wu,1QG9pJRvxU3zU3DBWlxhXe,Nobody,Nobody,Shahrizal,19/1/2024,120120,1,spotify:user:bandwagonapp,2024-01-19T05:57:21Z,singaporean hip hop,0.815,0.647,10,-4.831,0,0.138,0.101,0.00116,0.121,0.607,100.082,4
